id,file_path,coded_true_label,true_label,split,prediction,query_file_path
test_2390,data/raf-db/aligned/test_2390_aligned.jpg,7,neutral,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2390_aligned.jpg
test_2391,data/raf-db/aligned/test_2391_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2391_aligned.jpg
test_2392,data/raf-db/aligned/test_2392_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2392_aligned.jpg
test_2393,data/raf-db/aligned/test_2393_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2393_aligned.jpg
test_2394,data/raf-db/aligned/test_2394_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2394_aligned.jpg
test_2395,data/raf-db/aligned/test_2395_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2395_aligned.jpg
test_2396,data/raf-db/aligned/test_2396_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2396_aligned.jpg
test_2397,data/raf-db/aligned/test_2397_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2397_aligned.jpg
test_2398,data/raf-db/aligned/test_2398_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2398_aligned.jpg
test_2399,data/raf-db/aligned/test_2399_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2399_aligned.jpg
test_2400,data/raf-db/aligned/test_2400_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2400_aligned.jpg
test_2401,data/raf-db/aligned/test_2401_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2401_aligned.jpg
test_2402,data/raf-db/aligned/test_2402_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2402_aligned.jpg
test_2403,data/raf-db/aligned/test_2403_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2403_aligned.jpg
test_2404,data/raf-db/aligned/test_2404_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2404_aligned.jpg
test_2405,data/raf-db/aligned/test_2405_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2405_aligned.jpg
test_2406,data/raf-db/aligned/test_2406_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2406_aligned.jpg
test_2407,data/raf-db/aligned/test_2407_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2407_aligned.jpg
test_2408,data/raf-db/aligned/test_2408_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2408_aligned.jpg
test_2409,data/raf-db/aligned/test_2409_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2409_aligned.jpg
test_2410,data/raf-db/aligned/test_2410_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2410_aligned.jpg
test_2411,data/raf-db/aligned/test_2411_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2411_aligned.jpg
test_2412,data/raf-db/aligned/test_2412_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2412_aligned.jpg
test_2413,data/raf-db/aligned/test_2413_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2413_aligned.jpg
test_2414,data/raf-db/aligned/test_2414_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2414_aligned.jpg
test_2415,data/raf-db/aligned/test_2415_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2415_aligned.jpg
test_2416,data/raf-db/aligned/test_2416_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2416_aligned.jpg
test_2417,data/raf-db/aligned/test_2417_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2417_aligned.jpg
test_2418,data/raf-db/aligned/test_2418_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2418_aligned.jpg
test_2419,data/raf-db/aligned/test_2419_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2419_aligned.jpg
test_2420,data/raf-db/aligned/test_2420_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2420_aligned.jpg
test_2421,data/raf-db/aligned/test_2421_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2421_aligned.jpg
test_2422,data/raf-db/aligned/test_2422_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2422_aligned.jpg
test_2423,data/raf-db/aligned/test_2423_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2423_aligned.jpg
test_2424,data/raf-db/aligned/test_2424_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2424_aligned.jpg
test_2425,data/raf-db/aligned/test_2425_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2425_aligned.jpg
test_2426,data/raf-db/aligned/test_2426_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2426_aligned.jpg
test_2427,data/raf-db/aligned/test_2427_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2427_aligned.jpg
test_2428,data/raf-db/aligned/test_2428_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2428_aligned.jpg
test_2429,data/raf-db/aligned/test_2429_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2429_aligned.jpg
test_2430,data/raf-db/aligned/test_2430_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2430_aligned.jpg
test_2431,data/raf-db/aligned/test_2431_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2431_aligned.jpg
test_2432,data/raf-db/aligned/test_2432_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2432_aligned.jpg
test_2433,data/raf-db/aligned/test_2433_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2433_aligned.jpg
test_2434,data/raf-db/aligned/test_2434_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2434_aligned.jpg
test_2435,data/raf-db/aligned/test_2435_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2435_aligned.jpg
test_2436,data/raf-db/aligned/test_2436_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2436_aligned.jpg
test_2437,data/raf-db/aligned/test_2437_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2437_aligned.jpg
test_2438,data/raf-db/aligned/test_2438_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2438_aligned.jpg
test_2439,data/raf-db/aligned/test_2439_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2439_aligned.jpg
test_2440,data/raf-db/aligned/test_2440_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2440_aligned.jpg
test_2441,data/raf-db/aligned/test_2441_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2441_aligned.jpg
test_2442,data/raf-db/aligned/test_2442_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2442_aligned.jpg
test_2443,data/raf-db/aligned/test_2443_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2443_aligned.jpg
test_2444,data/raf-db/aligned/test_2444_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2444_aligned.jpg
test_2445,data/raf-db/aligned/test_2445_aligned.jpg,7,neutral,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2445_aligned.jpg
test_2446,data/raf-db/aligned/test_2446_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2446_aligned.jpg
test_2447,data/raf-db/aligned/test_2447_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2447_aligned.jpg
test_2448,data/raf-db/aligned/test_2448_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2448_aligned.jpg
test_2449,data/raf-db/aligned/test_2449_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2449_aligned.jpg
test_2450,data/raf-db/aligned/test_2450_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2450_aligned.jpg
test_2451,data/raf-db/aligned/test_2451_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2451_aligned.jpg
test_2452,data/raf-db/aligned/test_2452_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2452_aligned.jpg
test_2453,data/raf-db/aligned/test_2453_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2453_aligned.jpg
test_2454,data/raf-db/aligned/test_2454_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2454_aligned.jpg
test_2455,data/raf-db/aligned/test_2455_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2455_aligned.jpg
test_2456,data/raf-db/aligned/test_2456_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2456_aligned.jpg
test_2457,data/raf-db/aligned/test_2457_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2457_aligned.jpg
test_2458,data/raf-db/aligned/test_2458_aligned.jpg,7,neutral,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2458_aligned.jpg
test_2459,data/raf-db/aligned/test_2459_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2459_aligned.jpg
test_2460,data/raf-db/aligned/test_2460_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2460_aligned.jpg
test_2461,data/raf-db/aligned/test_2461_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2461_aligned.jpg
test_2462,data/raf-db/aligned/test_2462_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2462_aligned.jpg
test_2463,data/raf-db/aligned/test_2463_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2463_aligned.jpg
test_2464,data/raf-db/aligned/test_2464_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2464_aligned.jpg
test_2465,data/raf-db/aligned/test_2465_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2465_aligned.jpg
test_2466,data/raf-db/aligned/test_2466_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2466_aligned.jpg
test_2467,data/raf-db/aligned/test_2467_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2467_aligned.jpg
test_2468,data/raf-db/aligned/test_2468_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2468_aligned.jpg
test_2469,data/raf-db/aligned/test_2469_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2469_aligned.jpg
test_2470,data/raf-db/aligned/test_2470_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2470_aligned.jpg
test_2471,data/raf-db/aligned/test_2471_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2471_aligned.jpg
test_2472,data/raf-db/aligned/test_2472_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2472_aligned.jpg
test_2473,data/raf-db/aligned/test_2473_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2473_aligned.jpg
test_2474,data/raf-db/aligned/test_2474_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2474_aligned.jpg
test_2475,data/raf-db/aligned/test_2475_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2475_aligned.jpg
test_2476,data/raf-db/aligned/test_2476_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2476_aligned.jpg
test_2477,data/raf-db/aligned/test_2477_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2477_aligned.jpg
test_2478,data/raf-db/aligned/test_2478_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2478_aligned.jpg
test_2479,data/raf-db/aligned/test_2479_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2479_aligned.jpg
test_2480,data/raf-db/aligned/test_2480_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2480_aligned.jpg
test_2481,data/raf-db/aligned/test_2481_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2481_aligned.jpg
test_2482,data/raf-db/aligned/test_2482_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2482_aligned.jpg
test_2483,data/raf-db/aligned/test_2483_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2483_aligned.jpg
test_2484,data/raf-db/aligned/test_2484_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2484_aligned.jpg
test_2485,data/raf-db/aligned/test_2485_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2485_aligned.jpg
test_2486,data/raf-db/aligned/test_2486_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2486_aligned.jpg
test_2487,data/raf-db/aligned/test_2487_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2487_aligned.jpg
test_2488,data/raf-db/aligned/test_2488_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2488_aligned.jpg
test_2489,data/raf-db/aligned/test_2489_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2489_aligned.jpg
test_2490,data/raf-db/aligned/test_2490_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2490_aligned.jpg
test_2491,data/raf-db/aligned/test_2491_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2491_aligned.jpg
test_2492,data/raf-db/aligned/test_2492_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2492_aligned.jpg
test_2493,data/raf-db/aligned/test_2493_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2493_aligned.jpg
test_2494,data/raf-db/aligned/test_2494_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2494_aligned.jpg
test_2495,data/raf-db/aligned/test_2495_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2495_aligned.jpg
test_2496,data/raf-db/aligned/test_2496_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2496_aligned.jpg
test_2497,data/raf-db/aligned/test_2497_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2497_aligned.jpg
test_2498,data/raf-db/aligned/test_2498_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2498_aligned.jpg
test_2499,data/raf-db/aligned/test_2499_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2499_aligned.jpg
test_2500,data/raf-db/aligned/test_2500_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2500_aligned.jpg
test_2501,data/raf-db/aligned/test_2501_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2501_aligned.jpg
test_2502,data/raf-db/aligned/test_2502_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2502_aligned.jpg
test_2503,data/raf-db/aligned/test_2503_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2503_aligned.jpg
test_2504,data/raf-db/aligned/test_2504_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2504_aligned.jpg
test_2505,data/raf-db/aligned/test_2505_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2505_aligned.jpg
test_2506,data/raf-db/aligned/test_2506_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2506_aligned.jpg
test_2507,data/raf-db/aligned/test_2507_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2507_aligned.jpg
test_2508,data/raf-db/aligned/test_2508_aligned.jpg,7,neutral,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2508_aligned.jpg
test_2509,data/raf-db/aligned/test_2509_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2509_aligned.jpg
test_2510,data/raf-db/aligned/test_2510_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2510_aligned.jpg
test_2511,data/raf-db/aligned/test_2511_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2511_aligned.jpg
test_2512,data/raf-db/aligned/test_2512_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2512_aligned.jpg
test_2513,data/raf-db/aligned/test_2513_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2513_aligned.jpg
test_2514,data/raf-db/aligned/test_2514_aligned.jpg,7,neutral,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2514_aligned.jpg
test_2515,data/raf-db/aligned/test_2515_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2515_aligned.jpg
test_2516,data/raf-db/aligned/test_2516_aligned.jpg,7,neutral,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2516_aligned.jpg
test_2517,data/raf-db/aligned/test_2517_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2517_aligned.jpg
test_2518,data/raf-db/aligned/test_2518_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2518_aligned.jpg
test_2519,data/raf-db/aligned/test_2519_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2519_aligned.jpg
test_2520,data/raf-db/aligned/test_2520_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2520_aligned.jpg
test_2521,data/raf-db/aligned/test_2521_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2521_aligned.jpg
test_2522,data/raf-db/aligned/test_2522_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2522_aligned.jpg
test_2523,data/raf-db/aligned/test_2523_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2523_aligned.jpg
test_2524,data/raf-db/aligned/test_2524_aligned.jpg,7,neutral,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2524_aligned.jpg
test_2525,data/raf-db/aligned/test_2525_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2525_aligned.jpg
test_2526,data/raf-db/aligned/test_2526_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2526_aligned.jpg
test_2527,data/raf-db/aligned/test_2527_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2527_aligned.jpg
test_2528,data/raf-db/aligned/test_2528_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2528_aligned.jpg
test_2529,data/raf-db/aligned/test_2529_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2529_aligned.jpg
test_2530,data/raf-db/aligned/test_2530_aligned.jpg,7,neutral,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_2530_aligned.jpg
