id,file_path,coded_true_label,true_label,subset,prediction,query_file_path
3469,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3469.jpg,2,sad,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3469.jpg
840,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/840.jpg,1,happy,1.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/840.jpg
737,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/737.jpg,7,contempt,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/737.jpg
3233,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3233.jpg,2,sad,2.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3233.jpg
2536,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2536.jpg,2,sad,0.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2536.jpg
3636,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3636.jpg,0,neutral,1.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3636.jpg
2300,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2300.jpg,1,happy,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2300.jpg
2939,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2939.jpg,4,fear,2.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2939.jpg
4195,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4195.jpg,0,neutral,0.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4195.jpg
213,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/213.jpg,4,fear,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/213.jpg
350,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/350.jpg,1,happy,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/350.jpg
4598,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4598.jpg,7,contempt,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4598.jpg
751,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/751.jpg,0,neutral,0.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/751.jpg
3359,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3359.jpg,6,angry,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3359.jpg
1181,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1181.jpg,1,happy,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1181.jpg
4765,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4765.jpg,2,sad,1.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4765.jpg
1584,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1584.jpg,5,disgust,2.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1584.jpg
1987,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1987.jpg,0,neutral,2.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1987.jpg
3929,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3929.jpg,0,neutral,0.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3929.jpg
4932,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4932.jpg,4,fear,2.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4932.jpg
1751,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1751.jpg,2,sad,1.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1751.jpg
525,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/525.jpg,3,surprise,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/525.jpg
662,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/662.jpg,0,neutral,0.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/662.jpg
3249,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3249.jpg,2,sad,1.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3249.jpg
4252,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4252.jpg,1,happy,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4252.jpg
1071,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1071.jpg,5,disgust,0.0,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1071.jpg
1168,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1168.jpg,5,disgust,1.0,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1168.jpg
4655,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4655.jpg,7,contempt,2.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4655.jpg
61,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/61.jpg,6,angry,1.0,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/61.jpg
3416,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3416.jpg,6,angry,0.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3416.jpg
2880,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2880.jpg,5,disgust,2.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2880.jpg
3819,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3819.jpg,0,neutral,0.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3819.jpg
4822,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4822.jpg,0,neutral,0.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4822.jpg
1641,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1641.jpg,4,fear,2.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1641.jpg
5075,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5075.jpg,2,sad,0.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5075.jpg
974,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/974.jpg,4,fear,2.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/974.jpg
84,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/84.jpg,3,surprise,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/84.jpg
4142,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4142.jpg,6,angry,0.0,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4142.jpg
56,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/56.jpg,7,contempt,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/56.jpg
4239,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4239.jpg,4,fear,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4239.jpg
1058,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1058.jpg,7,contempt,2.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1058.jpg
4545,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4545.jpg,2,sad,0.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4545.jpg
2061,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2061.jpg,1,happy,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2061.jpg
1364,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1364.jpg,6,angry,0.0,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1364.jpg
3306,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3306.jpg,0,neutral,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3306.jpg
4948,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4948.jpg,3,surprise,2.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4948.jpg
2464,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2464.jpg,5,disgust,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2464.jpg
1767,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1767.jpg,3,surprise,1.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1767.jpg
2770,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2770.jpg,5,disgust,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2770.jpg
4406,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4406.jpg,2,sad,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4406.jpg
450,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/450.jpg,1,happy,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/450.jpg
2867,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2867.jpg,5,disgust,2.0,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2867.jpg
1531,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1531.jpg,2,sad,0.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1531.jpg
748,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/748.jpg,5,disgust,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/748.jpg
885,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/885.jpg,5,disgust,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/885.jpg
1628,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1628.jpg,6,angry,0.0,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1628.jpg
1934,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1934.jpg,6,angry,0.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1934.jpg
5368,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5368.jpg,3,surprise,1.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5368.jpg
2187,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2187.jpg,0,neutral,0.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2187.jpg
3190,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3190.jpg,4,fear,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3190.jpg
5132,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5132.jpg,7,contempt,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5132.jpg
3593,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3593.jpg,4,fear,0.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3593.jpg
2354,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2354.jpg,7,contempt,2.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2354.jpg
3996,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3996.jpg,0,neutral,0.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3996.jpg
361,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/361.jpg,1,happy,2.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/361.jpg
2660,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2660.jpg,0,neutral,0.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2660.jpg
258,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/258.jpg,3,surprise,2.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/258.jpg
1115,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1115.jpg,4,fear,0.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1115.jpg
2757,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2757.jpg,1,happy,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2757.jpg
3760,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3760.jpg,0,neutral,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3760.jpg
659,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/659.jpg,0,neutral,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/659.jpg
1518,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1518.jpg,2,sad,1.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/1518.jpg
2521,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2521.jpg,1,happy,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2521.jpg
2077,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2077.jpg,6,angry,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2077.jpg
3080,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3080.jpg,2,sad,0.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3080.jpg
2924,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2924.jpg,7,contempt,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2924.jpg
4019,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4019.jpg,2,sad,0.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4019.jpg
5022,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5022.jpg,4,fear,2.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5022.jpg
3483,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3483.jpg,0,neutral,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3483.jpg
5119,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5119.jpg,6,angry,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5119.jpg
5425,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5425.jpg,5,disgust,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5425.jpg
272,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/272.jpg,3,surprise,2.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/272.jpg
2244,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2244.jpg,5,disgust,2.0,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2244.jpg
169,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/169.jpg,7,contempt,2.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/169.jpg
3886,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3886.jpg,4,fear,0.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3886.jpg
673,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/673.jpg,3,surprise,1.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/673.jpg
2411,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2411.jpg,5,disgust,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2411.jpg
2814,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2814.jpg,5,disgust,1.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2814.jpg
3067,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3067.jpg,2,sad,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3067.jpg
3373,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3373.jpg,4,fear,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3373.jpg
5009,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5009.jpg,5,disgust,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5009.jpg
183,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/183.jpg,5,disgust,1.0,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/183.jpg
5315,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5315.jpg,4,fear,1.0,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/5315.jpg
2537,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2537.jpg,6,angry,0.0,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2537.jpg
3637,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3637.jpg,0,neutral,1.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3637.jpg
2301,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2301.jpg,3,surprise,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2301.jpg
3943,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3943.jpg,2,sad,1.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/3943.jpg
4196,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4196.jpg,3,surprise,1.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4196.jpg
2704,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2704.jpg,0,neutral,0.0,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/2704.jpg
4599,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4599.jpg,3,surprise,1.0,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/4599.jpg
495,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/495.jpg,1,happy,0.0,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/affectnet/human_annotated/validation_set/images/495.jpg
